PhotoTran 2 Sig Gen 1MHz Jack King 04/09/15
4226 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4227 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4228 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4229 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4230 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4231 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4232 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4233 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4234 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4235 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4236 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
4237 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4238 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4239 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4240 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
4241 F 980 0x46 0x0 0x3 0xd4 0x2c 0xff 
4242 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4243 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
4244 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4245 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4246 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4247 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
4248 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4249 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4250 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4251 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
4252 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4253 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4254 F 1011 0x46 0x0 0x3 0xf3 0x2c 0xff 
4255 F 969 0x46 0x0 0x3 0xc9 0x2c 0xff 
4256 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4257 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4258 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4259 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4260 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4261 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4262 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4263 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4264 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4265 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4266 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4267 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4268 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4269 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4270 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4271 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4272 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4273 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4274 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4275 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4276 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4277 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4278 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4279 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4280 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4281 F 1008 0x46 0x0 0x3 0xf0 0x2c 0xff 
4282 F 968 0x46 0x0 0x3 0xc8 0x2c 0xff 
4283 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4284 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4285 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4286 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4287 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4288 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4289 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4290 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4291 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4292 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4293 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4294 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4295 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4296 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4297 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4298 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4299 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4300 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
4301 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4302 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4303 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4304 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4305 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4306 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4307 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4308 R 1014 0x52 0x0 0x3 0xf6 0x2c 0xff 
4309 R 966 0x52 0x0 0x3 0xc6 0x2c 0xff 
4310 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4311 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
4312 F 997 0x46 0x0 0x3 0xe5 0x2c 0xff 
4313 F 983 0x46 0x0 0x3 0xd7 0x2c 0xff 
4314 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4315 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4316 F 1242 0x46 0x0 0x4 0xda 0x2c 0xff 
4317 F 738 0x46 0x0 0x2 0xe2 0x2c 0xff 
4318 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4319 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4320 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4321 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4322 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4323 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4324 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4325 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4326 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4327 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
4328 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4329 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4330 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
4331 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4332 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4333 R 1018 0x52 0x0 0x3 0xfa 0x2c 0xff 
4334 R 962 0x52 0x0 0x3 0xc2 0x2c 0xff 
4335 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4336 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4337 R 1001 0x52 0x0 0x3 0xe9 0x2c 0xff 
4338 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
4339 R 997 0x52 0x0 0x3 0xe5 0x2c 0xff 
4340 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4341 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4342 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4343 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4344 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
4345 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
4346 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4347 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4348 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4349 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4350 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4351 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
4352 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
4353 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4354 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4355 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4356 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4357 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4358 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4359 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4360 R 1014 0x52 0x0 0x3 0xf6 0x2c 0xff 
4361 R 966 0x52 0x0 0x3 0xc6 0x2c 0xff 
4362 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4363 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4364 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
4365 F 980 0x46 0x0 0x3 0xd4 0x2c 0xff 
4366 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4367 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
4368 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4369 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4370 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4371 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
4372 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4373 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4374 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4375 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
4376 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4377 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4378 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4379 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4380 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4381 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4382 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4383 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4384 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4385 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4386 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4387 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4388 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4389 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4390 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4391 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
4392 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
4393 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4394 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4395 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4396 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
4397 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
4398 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4399 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4400 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4401 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4402 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4403 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4404 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4405 F 1008 0x46 0x0 0x3 0xf0 0x2c 0xff 
4406 F 968 0x46 0x0 0x3 0xc8 0x2c 0xff 
4407 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4408 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4409 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4410 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4411 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4412 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4413 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4414 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4415 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4416 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4417 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4418 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4419 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4420 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4421 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4422 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4423 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4424 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
4425 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4426 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4427 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4428 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4429 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4430 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4431 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4432 R 1014 0x52 0x0 0x3 0xf6 0x2c 0xff 
4433 R 966 0x52 0x0 0x3 0xc6 0x2c 0xff 
4434 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4435 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
4436 F 997 0x46 0x0 0x3 0xe5 0x2c 0xff 
4437 F 983 0x46 0x0 0x3 0xd7 0x2c 0xff 
4438 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4439 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4440 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4441 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4442 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4443 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4444 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4445 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4446 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4447 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4448 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4449 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4450 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
4451 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4452 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4453 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4454 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4455 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4456 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4457 R 1018 0x52 0x0 0x3 0xfa 0x2c 0xff 
4458 R 962 0x52 0x0 0x3 0xc2 0x2c 0xff 
4459 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4460 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4461 R 1001 0x52 0x0 0x3 0xe9 0x2c 0xff 
4462 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
4463 R 997 0x52 0x0 0x3 0xe5 0x2c 0xff 
4464 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4465 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4466 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4467 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4468 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
4469 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
4470 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4471 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
4472 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4473 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4474 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4475 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
4476 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
4477 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4478 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4479 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4480 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4481 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4482 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4483 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4484 R 1014 0x52 0x0 0x3 0xf6 0x2c 0xff 
4485 R 966 0x52 0x0 0x3 0xc6 0x2c 0xff 
4486 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4487 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4488 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
4489 F 980 0x46 0x0 0x3 0xd4 0x2c 0xff 
4490 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4491 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
4492 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4493 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4494 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4495 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
4496 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4497 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4498 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4499 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
4500 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4501 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4502 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4503 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4504 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4505 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4506 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4507 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4508 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4509 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4510 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4511 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4512 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4513 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4514 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4515 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
4516 R 980 0x52 0x0 0x3 0xd4 0x2c 0xff 
4517 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4518 R 1014 0x52 0x0 0x3 0xf6 0x2c 0xff 
4519 R 966 0x52 0x0 0x3 0xc6 0x2c 0xff 
4520 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4521 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4522 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
4523 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
4524 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4525 R 980 0x52 0x0 0x3 0xd4 0x2c 0xff 
4526 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4527 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4528 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4529 F 1008 0x46 0x0 0x3 0xf0 0x2c 0xff 
4530 F 968 0x46 0x0 0x3 0xc8 0x2c 0xff 
4531 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4532 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4533 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4534 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4535 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4536 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4537 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4538 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4539 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4540 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4541 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4542 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4543 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4544 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4545 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4546 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
4547 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4548 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4549 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4550 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4551 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4552 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4553 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4554 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4555 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4556 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4557 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4558 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4559 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4560 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4561 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4562 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4563 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4564 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4565 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4566 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4567 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4568 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4569 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4570 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4571 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4572 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4573 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4574 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
4575 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4576 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4577 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4578 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
4579 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4580 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4581 R 1018 0x52 0x0 0x3 0xfa 0x2c 0xff 
4582 R 962 0x52 0x0 0x3 0xc2 0x2c 0xff 
4583 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4584 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
4585 R 1001 0x52 0x0 0x3 0xe9 0x2c 0xff 
4586 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
4587 R 997 0x52 0x0 0x3 0xe5 0x2c 0xff 
4588 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4589 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4590 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4591 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4592 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
4593 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
4594 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
4595 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
4596 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4597 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4598 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4599 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
4600 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
4601 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4602 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4603 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4604 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4605 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4606 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
4607 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4608 R 1014 0x52 0x0 0x3 0xf6 0x2c 0xff 
4609 R 966 0x52 0x0 0x3 0xc6 0x2c 0xff 
4610 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4611 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4612 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
4613 F 980 0x46 0x0 0x3 0xd4 0x2c 0xff 
4614 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4615 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
4616 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4617 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4618 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4619 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
4620 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
4621 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
4622 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4623 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
4624 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4625 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4626 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
4627 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4628 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4629 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
4630 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
4631 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4632 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
4633 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
4634 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
4635 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
4636 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
4637 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
4638 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
