phototran 2 312Hz siggen Jack King 04/10/15
2931 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2932 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2933 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2934 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2935 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2936 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2937 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2938 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2939 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2940 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2941 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2942 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2943 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2944 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2945 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2946 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2947 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2948 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2949 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2950 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2951 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2952 F 1004 0x46 0x0 0x3 0xec 0x2c 0xff 
2953 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2954 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2955 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2956 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
2957 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2958 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2959 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2960 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
2961 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
2962 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2963 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2964 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2965 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2966 F 1004 0x46 0x0 0x3 0xec 0x2c 0xff 
2967 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2968 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2969 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2970 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2971 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2972 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2973 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
2974 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
2975 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2976 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2977 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2978 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2979 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2980 F 1004 0x46 0x0 0x3 0xec 0x2c 0xff 
2981 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
2982 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2983 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2984 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2985 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2986 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2987 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2988 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
2989 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
2990 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2991 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2992 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2993 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2994 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2995 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2996 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2997 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2998 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2999 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3000 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3001 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3002 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3003 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
3004 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3005 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3006 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3007 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3008 F 1004 0x46 0x0 0x3 0xec 0x2c 0xff 
3009 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3010 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3011 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3012 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3013 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3014 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3015 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3016 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3017 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3018 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3019 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3020 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3021 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3022 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3023 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3024 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3025 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3026 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3027 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3028 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3029 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3030 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3031 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3032 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3033 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3034 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3035 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3036 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3037 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
3038 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
3039 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3040 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3041 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3042 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3043 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3044 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3045 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3046 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3047 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3048 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3049 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3050 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3051 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
3052 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
3053 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3054 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3055 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3056 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3057 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3058 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3059 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3060 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3061 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3062 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3063 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3064 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3065 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3066 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3067 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3068 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3069 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3070 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3071 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3072 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3073 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3074 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3075 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3076 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3077 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3078 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3079 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3080 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3081 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3082 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3083 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3084 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3085 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3086 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3087 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3088 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3089 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3090 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3091 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3092 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3093 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3094 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3095 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3096 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3097 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3098 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3099 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3100 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3101 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3102 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3103 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3104 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3105 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3106 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3107 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3108 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3109 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3110 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3111 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3112 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3113 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3114 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3115 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
3116 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
3117 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3118 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3119 R 1005 0x52 0x0 0x3 0xed 0x2c 0xff 
3120 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3121 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3122 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3123 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3124 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3125 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3126 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3127 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3128 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3129 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3130 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3131 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3132 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3133 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3134 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3135 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3136 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3137 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3138 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3139 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3140 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3141 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3142 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3143 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3144 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3145 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3146 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3147 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3148 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3149 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3150 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3151 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3152 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3153 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3154 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3155 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3156 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3157 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3158 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3159 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3160 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3161 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3162 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3163 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3164 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3165 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3166 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3167 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3168 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3169 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3170 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3171 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3172 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3173 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3174 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3175 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3176 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3177 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3178 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3179 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3180 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3181 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3182 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3183 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3184 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3185 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3186 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3187 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3188 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3189 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3190 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3191 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3192 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3193 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3194 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3195 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3196 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3197 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3198 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3199 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3200 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3201 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3202 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3203 R 1005 0x52 0x0 0x3 0xed 0x2c 0xff 
3204 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3205 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3206 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3207 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3208 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3209 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3210 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3211 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3212 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3213 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3214 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3215 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3216 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3217 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3218 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3219 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3220 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3221 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3222 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3223 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3224 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
3225 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3226 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3227 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3228 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3229 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3230 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3231 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3232 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3233 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3234 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3235 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3236 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3237 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3238 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
3239 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3240 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3241 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3242 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3243 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3244 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3245 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3246 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3247 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3248 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3249 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3250 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3251 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3252 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
3253 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
3254 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3255 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3256 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3257 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3258 F 1004 0x46 0x0 0x3 0xec 0x2c 0xff 
3259 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3260 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3261 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3262 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3263 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3264 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3265 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3266 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
3267 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3268 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3269 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3270 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3271 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3272 F 1004 0x46 0x0 0x3 0xec 0x2c 0xff 
3273 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
3274 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3275 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3276 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3277 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3278 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3279 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3280 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3281 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
3282 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3283 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3284 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3285 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3286 F 1004 0x46 0x0 0x3 0xec 0x2c 0xff 
3287 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3288 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3289 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3290 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3291 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3292 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3293 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3294 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3295 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3296 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3297 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3298 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3299 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3300 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3301 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3302 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3303 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3304 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3305 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3306 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3307 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3308 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3309 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3310 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3311 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3312 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3313 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3314 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3315 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3316 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
3317 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3318 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3319 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3320 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3321 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3322 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3323 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3324 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3325 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3326 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3327 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
3328 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3329 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
3330 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3331 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3332 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
3333 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3334 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
3335 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3336 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
